,project_id,latitude,longitude,township,state,area,median_psf,median_price,poi_nearby_education,poi_nearby_transportation,poi_nearby_healthcare,nearest_school,nearest_train_station,nearest_hospital,total_poi_nearby,nearest_poi,transaction_count
3339,13774,5.420957,100.319839,Westland Court,Penang,Georgetown,552.0,7800000.0,77,1,12,198.46841799049952,7408.440697405496,236.03229155804732,90,198.46841799049952,1
3340,28744,0.0,0.0,Wisma ABC,Penang,,39.0,25000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,1
3341,15286,5.423111,100.326062,Wisma Duke,Penang,Georgetown,589.0,590000.0,67,1,10,142.41994950481296,7035.061166714258,384.99249779775596,78,142.41994950481296,1
3342,15289,5.405917,100.319268,Wisma Lam Hong,Penang,Sungai Pinang,218.0,150000.0,81,1,11,397.4943548972352,6582.059518355099,1260.1401688020796,93,397.4943548972352,1
3343,14197,5.398512,100.311259,Desa Green,Penang,Jelutong,366.0,260000.0,74,0,11,387.05899712061864,7113.4662598059795,775.6790656717211,85,387.05899712061864,41
3344,10196,5.384260178,100.2979965,Krystal Heights,Penang,Greenlane,334.0,158000.0,48,0,6,641.1631757868798,8295.288136327677,1099.287092808846,54,641.1631757868798,41
3345,11931,5.396490097,100.3160019,Symphony Park,Penang,Jelutong,565.5,415000.0,68,0,10,318.41190704193957,6545.985669495166,1330.1528104711251,78,318.41190704193957,40
3346,12942,5.389358,100.304509,Taman Seri Damai,Penang,Jelutong,372.0,290000.0,58,0,6,421.5967718780686,7630.77601551283,256.729814999599,64,256.729814999599,41
3347,17308,5.319088,100.4802446,Taman Seri Impian,Penang,Alma,193.0,275178.5,16,0,3,871.5508278279497,3700.3919976246434,4406.502012166119,19,871.5508278279497,38
3348,13259,5.39139986,100.2860031,Tanjung Court,Penang,Ayer Itam,356.0,280000.0,38,0,5,359.7166378444265,9693.60854044352,2061.2953982843765,43,359.7166378444265,41
3349,24461,5.3359878,100.3070321,Tropicana Bay Residences,Penang,Sungai Nibong,683.0,640000.0,7,0,0,810.276280684962,8756.161800064132,3199.545300843805,7,810.276280684962,41
3350,9826,5.39880991,100.3130035,Harmony View,Penang,Jelutong,535.5,359000.0,76,0,11,192.93858346453615,6938.362164159591,966.872621048318,87,192.93858346453615,40
3351,10637,5.29982996,100.2600021,Mutiara Perdana 2,Penang,Bayan Lepas,291.0,157500.0,15,1,3,413.1788806693625,15318.029889653826,2026.864263920035,19,413.1788806693625,40
3352,15937,5.366863,100.423144,Pangsapuri Idaman,Penang,Pauh Jaya,217.5,152500.0,10,1,5,414.17541978399686,377.8811318896551,1260.867793394949,16,377.8811318896551,40
3353,29200,5.5173271,100.4879897,Putra Villas Townhouse - Bandar Putra Bertam,Penang,Kepala Batas,267.0,285000.0,4,0,1,1345.8116173018223,4490.3921384139185,5689.601617117432,5,1345.8116173018223,33
3354,11503,5.402169,100.327592,Serina Bay,Penang,Sungai Pinang,493.0,345000.0,67,1,11,502.7729595036317,5571.189430810408,1707.2324598936627,79,502.7729595036317,39
3355,17380,5.3021281,100.2703133,Taman Tunas Damai,Penang,Bayan Lepas,377.0,290000.0,18,1,3,463.89420583074457,14246.049505362098,1641.886139174008,22,463.89420583074457,39
3356,17348,5.3902378,100.2981317,Island Park,Penang,Greenlane,487.0,1250000.0,54,0,6,324.57031537702517,8344.240596992968,734.3247949445986,60,324.57031537702517,35
3357,10738,5.333390236,100.2730026,One Imperial,Penang,Sungai Ara,490.0,565000.0,16,0,4,221.39623074237247,12194.03066182752,1711.136493535217,20,221.39623074237247,39
3358,17511,5.184448,100.480957,Taman Cenderawasih,Penang,Nibong Tebal,126.5,127500.0,14,1,1,1524.5801625606314,1687.123687463675,4185.305624008942,16,1524.5801625606314,38
3359,17403,5.3134766,100.4845435,Taman Impian Jaya,Penang,Alma,126.0,160000.0,12,0,2,461.33018644570797,3144.6765754021053,5152.977134894687,14,461.33018644570797,39
3360,17432,5.2707143,100.4633147,Taman Murai Jaya,Penang,Bukit Tambun,137.0,195000.0,6,1,1,770.8450389318527,2369.4307975576926,6900.020647997408,8,770.8450389318527,39
3361,17295,5.2797055,100.502909,Taman Puteri Gunung,Penang,Simpang Ampat,126.0,150000.0,11,1,1,144.6688461431953,2771.244662224564,6794.3975122233705,13,144.6688461431953,39
3362,17311,5.411176,100.488751,Taman Seri Akasia,Penang,Kubang Semang,166.0,470385.0,9,0,2,802.4846621943512,6464.244094387159,6271.1785538594295,11,802.4846621943512,39
3363,8987,5.41228,100.325268,Birch Regency,Penang,Minden Heights,656.5,650000.0,77,1,10,300.6791083882159,6357.567417899839,568.2523456508836,88,300.6791083882159,38
3364,17361,5.3166243,100.2805202,Bukit Gedung,Penang,Bayan Baru,313.0,213000.0,16,1,4,420.9459093798352,12390.06958117189,527.9025943216927,21,420.9459093798352,38
3365,9705,5.33698988,100.2689972,Gardens Ville,Penang,Sungai Ara,444.5,531500.0,13,0,4,775.9193651465633,12440.296854748618,2256.9362624408072,17,775.9193651465633,38
3366,17392,5.4004437,100.3726788,Taman Mewah,Penang,Butterworth,192.0,130000.0,20,2,2,139.14259996374506,2263.3178029972237,1855.0478875523338,24,139.14259996374506,38
3367,16484,5.32485,100.449483,Taman Pulasan Apartment,Penang,Bukit Minyak,88.0,70000.0,12,0,2,932.2061243646141,4135.183451605197,3595.535445546888,14,932.2061243646141,37
3368,27980,5.3071885,100.489521,Taman Santuari (Sanctuary Court),Penang,Simpang Ampat,64.0,42000.0,9,1,1,554.2689923625846,2668.998327739236,6007.5296559541,11,554.2689923625846,38
3369,17370,5.3293321,100.4876977,Taman Selamat,Penang,Alma,245.5,322500.0,17,0,2,723.7265962991003,4762.50127257674,3774.742744802438,19,723.7265962991003,34
3370,17307,5.2690526,100.4922102,Taman Villa Mutiara,Penang,Simpang Ampat,271.5,480000.0,11,1,1,784.0503093292187,2375.3344543979056,5618.606365396634,13,784.0503093292187,36
3371,9449,5.308979988,100.2659988,Desa Bayan,Penang,Bayan Lepas,400.5,284500.0,16,1,4,111.2631460095291,14197.233554981034,860.1219911375,21,111.2631460095291,36
3372,17969,5.507776,100.440042,Taman Bertam Flora,Penang,Kepala Batas,312.0,409500.0,17,0,3,711.2252046480561,7336.0598467758855,618.9551704139043,20,618.9551704139043,34
3373,12072,5.372210026,100.2990036,Taman Bukit Gambier,Penang,Gelugor,699.0,950000.0,23,0,2,278.027357384952,8215.235075230621,2240.3878777695236,25,278.027357384952,37
3374,9016,5.397109985,100.2949982,Boulevard Condominium,Penang,Ayer Itam,534.0,525000.0,56,0,6,463.613996612738,8819.875990651184,1052.194582002043,62,463.613996612738,35
3375,9807,5.403880119,100.3130035,Halaman Kristal,Penang,Georgetown,514.0,465000.0,80,0,11,221.9755345112265,7126.730217636177,1050.051204111392,91,221.9755345112265,35
3376,10584,5.365910053,100.3059998,Minden Heights,Penang,Minden Heights,353.0,1400000.0,16,0,2,152.69159126013088,7556.682756380274,2853.7235305615727,18,152.69159126013088,33
3377,11173,5.3406421,100.3089981,Putra Place,Penang,Sungai Nibong,611.0,500000.0,9,0,0,1039.5736053115788,8294.698872935862,3666.648548445606,9,1039.5736053115788,35
3378,15036,5.401191,100.317892,Sri Wangsa,Penang,Jelutong,385.0,250000.0,75,0,11,271.3609418187986,6513.731862651061,1525.9315306114022,86,271.3609418187986,35
3379,16479,5.514185,100.405436,Taman Permatang Sintok,Penang,Penaga,166.0,137500.0,13,0,3,223.47550891377068,11138.439035984957,3489.8947198124865,16,223.47550891377068,34
3380,17468,5.3429915,100.2285991,Taman Sri Indah,Penang,Balik Pulau,233.0,125000.0,16,0,3,420.19739205363095,16489.03778712106,975.8225008102571,19,420.19739205363095,35
3381,9147,5.383049965,100.4110031,Casa Prima,Penang,Seberang Perai,285.0,245000.0,18,1,3,857.1272795891131,2412.3740101480707,1014.3662675396923,22,857.1272795891131,31
3382,9991,5.319169998,100.4889984,Jesselton Hills,Penang,Alma,374.0,658888.0,16,0,3,1174.9399584850753,3879.39247133164,4797.406427735015,19,1174.9399584850753,33
3383,17402,5.2683594,100.478738,Taman Belibis,Penang,Simpang Ampat,102.0,95000.0,9,1,1,672.2900848940036,1913.7568617492539,5888.126716687965,11,672.2900848940036,34
3384,16425,5.343934,100.296603,Taman Jubilee Flat,Penang,Sungai Dua (Island),500.0,350000.0,14,0,2,351.2328806784473,9330.61412569089,2985.715726886301,16,351.2328806784473,32
3385,17345,5.3729815,100.4137475,Taman Pauh Jaya,Penang,Pauh Jaya,272.0,450000.0,13,1,4,392.05300722330026,1316.7364089853943,804.8064315457672,18,392.05300722330026,33
3386,13144,5.282589912,100.4639969,Taman Tambun Indah,Penang,Bukit Tambun,135.5,515000.0,10,1,2,1386.9351827070489,1656.9219945128616,7995.667714901958,13,1386.9351827070489,32
3387,16523,5.4777541,100.5066039,Taman Tasek Rethina,Penang,Tasek Gelugor,55.0,30000.0,6,1,0,688.9827487016995,803.3273770074537,8623.484973094482,7,688.9827487016995,34
3388,13533,5.333010197,100.5,Tropicale Residency,Penang,Bukit Mertajam,274.0,749000.0,12,0,2,531.4531034461806,5533.667529016753,4459.886102439584,14,531.4531034461806,34
3389,9198,5.388179779,100.3069992,Central Park,Penang,Jelutong,483.0,1260000.0,56,0,6,417.8961660201038,7340.210470224455,469.4218636929903,62,417.8961660201038,31
3390,15540,5.3929368,100.2892542,Desa Ixora,Penang,Ayer Itam,247.0,125000.0,45,0,5,362.987859362298,9360.974166716713,1706.4328808336038,50,362.987859362298,33
3391,15602,5.3268903,100.2763012,Flat Seri Delima,Penang,Sungai Ara,199.0,120000.0,17,0,4,481.20171362792576,12193.043974988494,928.1741790166454,21,481.20171362792576,31
3392,11544,5.400132,100.294271,Shineville Park,Penang,Ayer Itam,322.0,523000.0,60,0,7,362.99639390547077,8975.681602225126,1069.9444162075529,67,362.99639390547077,33
3393,17274,5.4002905,100.3970475,Bandar Seberang Jaya,Penang,Seberang Jaya,164.0,130000.0,29,0,6,425.49689786716795,3509.393119344402,1205.5465835085424,35,425.49689786716795,339
3394,17272,5.2751252,100.4897118,Bandar Tasek Mutiara ,Penang,Simpang Ampat,242.5,369000.0,13,1,1,278.5859887856589,1693.667795578801,6318.3863173687705,15,278.5859887856589,354
3395,17312,5.511494,100.501632,Taman Perda Indah,Penang,Tasek Gelugor,163.5,240000.0,4,0,2,2208.0258624419016,3672.805295291654,7175.736272218506,6,2208.0258624419016,112
3396,24845,5.2738189,100.5115437,Suria @ Hijau E-Komuniti,Penang,Batu Kawan,222.0,452500.0,10,0,1,341.937566102715,3876.9381174882337,6313.537974092316,11,341.937566102715,302
3397,17271,5.5219306,100.4689871,Bertam Perdana,Penang,Bertam,167.5,275000.0,6,0,1,500.07445516794104,5878.7384152315,3710.840244777927,7,500.07445516794104,274
3398,17278,5.3665349,100.4341489,"Bandar Perda, Permatang Rotan",Penang,Bandar Perda,214.0,160000.0,15,2,5,792.0601276557826,1438.6262616886922,287.42060693311777,22,287.42060693311777,232
3399,17437,5.3300371,100.2911861,Bayan Baru,Penang,Bayan Baru,256.0,150000.0,16,0,3,246.06251061833882,10590.798699110848,1398.469875979287,19,246.06251061833882,219
3400,17273,5.3906494,100.2824027,Bandar Baru Air Itam,Penang,Ayer Itam,232.0,130000.0,29,0,5,431.5492743514523,10079.329048640893,2462.7282674187,34,431.5492743514523,215
3401,17279,5.517889,100.4825486,Bandar Putra Bertam,Penang,Bertam,208.5,285000.0,5,0,1,1234.404559129811,4752.737956342773,5096.834544956819,6,1234.404559129811,196
3402,10342,5.362720013,100.2740021,Taman Terubong Indah (Majestic Heights),Penang,Paya Terubong,171.0,120000.0,5,0,0,1826.731507707715,11106.465832200533,4664.21444399035,5,1826.731507707715,190
3403,17424,5.344561,100.47435,Taman Alma,Penang,Alma,196.0,299000.0,21,1,3,300.7109448253942,2521.7808680385133,1554.0854455385163,25,300.7109448253942,32
3404,17373,5.4424202,100.4341963,Taman Seri Murni,Penang,Sungai Dua (Mainland),234.0,368000.0,6,0,0,252.8623769233969,8244.549950879347,4165.562244283717,6,252.8623769233969,31
3405,13116,5.31678009,100.4690018,Taman Sukun,Penang,Bukit Minyak,178.0,200000.0,14,0,3,1572.6213981953063,3602.41515836976,4433.705464140879,17,1572.6213981953063,33
3406,17321,5.3565469,100.2291919,Taman Titi Heights,Penang,Balik Pulau,456.0,648000.0,13,0,3,478.45517902726766,16117.482252900654,788.4646395652742,16,478.45517902726766,28
3407,13429,5.4616653,0.2870763,TANJUNG TOKONG,Penang,Tanjung bungah,393.0,1350000.0,0,0,0,11054191.5957112,11063962.821213374,11058875.652511645,0,11054191.5957112,33
3408,13324,5.307529926,100.2679977,Arasia Perdana (The Clovers),Penang,Bayan Lepas,418.0,656500.0,16,1,4,373.88897507290784,14103.650753353135,1012.4983802984815,21,373.88897507290784,32
3409,17334,5.447878,100.40199,Pangsapuri Sri Pinang,Penang,Sungai Puyu,164.5,120000.0,10,0,2,803.0221620873109,8179.536129030566,3935.097214769638,12,803.0221620873109,32
3410,11225,5.3212282,100.263602,Regency Heights,Penang,Sungai Ara,441.0,575000.0,14,0,4,541.8056823880875,13728.823785285653,647.7635373244875,18,541.8056823880875,31
3411,17951,5.368346,100.4236683,Rumah Pangsa Seri Pauh,Penang,Pauh Jaya,181.5,110000.0,11,1,5,496.99005694326826,549.8570881885383,1180.7694225352636,17,496.99005694326826,32
3412,17489,5.1844856,100.4824648,Taman Cenderawasih Indah,Penang,Nibong Tebal,108.5,81500.0,15,1,1,1444.4262243474702,1742.2343472963057,4111.398657432562,17,1444.4262243474702,30
3413,12360,5.153649807,100.487999,Taman Ilmu,Penang,Nibong Tebal,167.0,287500.0,21,2,4,249.31189887186306,2156.8480197687945,2523.3541580368624,27,249.31189887186306,32
3414,12371,5.309020042,100.4820023,Taman Impian Ria,Penang,Alma,220.0,275000.0,9,1,1,334.04354784636433,2609.660107134963,5526.399002491869,11,334.04354784636433,31
3415,17593,5.3879872,100.3113492,Taman Jelutong,Penang,Jelutong,456.0,1000000.0,52,0,5,122.78033427852246,6859.265644345255,852.1405618370288,57,122.78033427852246,28
3416,17349,5.4431215,100.3892571,Taman Pandan,Penang,Raja Uda,219.0,215000.0,15,0,2,458.84154130015196,7219.315471576744,3629.0100931660813,17,458.84154130015196,31
3417,13002,5.185170174,100.4889984,Taman Sintar Indah,Penang,Nibong Tebal,134.0,290000.0,15,1,1,1154.4639699633776,2166.6308101631294,3803.1559994087183,17,1154.4639699633776,30
3418,13672,5.339300156,100.3079987,Villa Emas,Penang,Sungai Nibong,491.5,400000.0,8,0,0,898.3346187479785,8467.117819615603,3490.0128143391707,8,898.3346187479785,32
3419,9056,5.379499912,100.3050003,Bukit Gelugor,Penang,Gelugor,166.5,490000.0,38,0,4,301.6737893607611,7505.7228014547245,1347.4119740100991,42,301.6737893607611,30
3420,9585,5.469049931,100.2490005,Eden Seaview,Penang,Batu Ferringhi,406.0,350000.0,3,0,1,115.45726666954833,16882.504814984106,7236.876393213278,4,115.45726666954833,31
3421,14272,5.362098,100.292494,Gambier Heights,Penang,Gelugor,521.0,370000.0,15,0,1,1056.5256215370791,9108.923256990563,3535.530556073997,16,1056.5256215370791,31
3422,10077,5.393370152,100.4110031,Pangsapuri Kelisa Residensi,Penang,Seberang Jaya,302.0,391000.0,16,0,5,263.5417727527295,3457.500335993691,526.4555582634576,21,263.5417727527295,31
3423,15971,5.3710421,100.4199059,Pangsapuri Pauh Damai,Penang,Pauh Jaya,217.0,138000.0,14,1,3,456.53183206582077,807.2866394312531,803.7106090615164,18,456.53183206582077,31
3424,17560,5.431798,100.31702,Persiaran Gurney,Penang,Persiaran Gurney,786.0,715000.0,54,0,10,868.9748485040055,8423.002874663314,652.5516435384707,64,652.5516435384707,30
3425,24007,5.3085944,100.4443574,Simplicity 360,Penang,Juru,338.0,479487.0,6,0,2,831.3805630260628,4567.136946752518,5380.852339282962,8,831.3805630260628,27
3426,11825,5.400727,100.331873,Summer Place,Penang,Sungai Pinang,642.0,670000.0,55,1,5,584.1313348703296,5075.426133066599,1988.943378831686,61,584.1313348703296,31
3427,17409,5.323513,100.4887107,Taman Alma Ria,Penang,Bukit Mertajam,343.0,460000.0,16,0,3,1138.5750541236412,4332.0772086438665,4369.558789171589,19,1138.5750541236412,31
3428,9267,5.4053591,100.2898097,Taman Padang Tembak,Penang,Ayer Itam,325.0,855000.0,51,0,7,37.11311233224337,9608.092559733093,1563.230616148408,58,37.11311233224337,29
3429,29044,5.3353805,100.2713587,Idaman Selasih,Penang,Bayan Lepas,63.0,42500.0,16,0,4,460.2560940055353,12269.290138327222,1996.6264535397697,20,460.2560940055353,17
3430,16101,5.288856,100.249578,Platinum III,Penang,Bayan Lepas,383.5,510000.0,14,1,3,840.0513843951595,16965.68265627046,3645.4961793468024,18,840.0513843951595,30
3431,11562,5.383609772,100.3150024,Sinar Bukit Dumbar,Penang,Bukit Dumbar,446.5,312500.0,37,0,4,414.1959536147507,6409.5623357540135,1457.836212965693,41,414.1959536147507,30
3432,16307,5.390351906,100.2872372,Sri Impian,Penang,Ayer Itam,375.5,262500.0,40,0,5,534.2743608918938,9543.398057371018,1929.8701746411277,45,534.2743608918938,28
3433,18095,5.3538001,100.461806,Taman Bukit,Penang,Bukit Mertajam,217.0,435000.0,29,1,5,545.1207691129831,877.7122017456408,719.5850860503003,35,545.1207691129831,28
3434,17413,5.2875049,100.221772,Taman Gertak Sanggul,Penang,Teluk Kumbar,182.0,90000.0,7,0,3,339.7639829900883,19608.707768076027,5984.04533397765,10,339.7639829900883,29
3435,17890,5.531696,100.3750824,Taman Penaga,Penang,Penaga,128.0,160000.0,6,0,1,585.7657911200134,14983.149196630926,7172.665664686318,7,585.7657911200134,30
3436,29201,5.4864155,100.4618341,Taman Sena Permai,Penang,Tasek Gelugor,306.0,432000.0,8,0,2,373.62210561945864,4254.9060138962495,3987.072655603596,10,373.62210561945864,29
3437,17343,5.1374665,100.4771809,Taman Seri Emas,Penang,Nibong Tebal,146.5,205000.0,22,1,5,721.9467797314826,1270.2544730612942,998.121314718446,28,721.9467797314826,28
3438,12933,5.404486,100.412548,Taman Sri Arowana,Penang,Seberang Jaya,270.5,452500.0,11,0,5,487.75814566466687,4594.479326583972,1003.9867007061332,16,487.75814566466687,26
3439,13396,5.37622,100.30545,The Oasis,Penang,Gelugor,788.0,572500.0,28,0,4,335.5514852396118,7467.281670499086,1711.9819632953079,32,335.5514852396118,30
3440,13773,5.396659851,100.3720016,Wellesley Residences,Penang,Butterworth,440.5,355000.0,17,2,2,236.83879267111485,1846.596972763326,2184.4919550160935,21,236.83879267111485,30
3441,10573,5.475979805,100.2689972,Miami Green,Penang,Batu Ferringhi,539.0,630000.0,10,0,1,2024.3571396541017,15647.424071448862,6083.689631647802,11,2024.3571396541017,29
3442,15973,5.4036838,100.3347321,Pangsapuri Pelangi,Penang,Georgetown,284.0,167500.0,48,1,5,222.7786449327494,4959.709641907596,1850.8809795915918,54,222.7786449327494,28
3443,11549,5.336820126,100.2689972,Sierra Residences,Penang,Sungai Ara,415.0,470000.0,13,0,4,766.4306679913107,12447.483550877718,2238.2336731737023,17,766.4306679913107,29
3444,15002,5.391644,100.28891,Sri Ivori Apartment,Penang,Ayer Itam,343.0,240000.0,44,0,5,484.6564856599956,9377.94857279848,1738.897389026981,49,484.6564856599956,29
3445,11987,5.4035403,100.3707878,Taman Bagan Baru,Penang,Butterworth,406.5,500000.0,22,2,2,73.49891983679126,2614.532671635729,1862.2146646688004,26,73.49891983679126,28
3446,12504,5.438640118,100.3040009,Taman Kristal,Penang,Persiaran Gurney,443.0,310000.0,31,0,9,187.494699726033,10004.331369916974,579.1386761809946,40,187.494699726033,25
3447,17996,5.368348,100.4217701,Taman Pauh,Penang,Pauh Jaya,208.0,160000.0,13,1,5,304.3782847247454,492.7097904371347,1140.9879758155987,19,304.3782847247454,29
3448,17288,5.297951,100.4749655,Taman Perwira,Penang,Permatang Tinggi,171.0,225000.0,8,1,1,286.02993645213485,1417.9347049620098,6564.709953943752,10,286.02993645213485,29
3449,17510,5.31634,100.4896249,Taman Saujana Indah,Penang,Alma,171.5,419000.0,13,0,2,929.369469695481,3604.59391367101,5104.506930277017,15,929.369469695481,26
3450,15561,5.3126932,100.2635344,Desaria Sri Merpati Flat,Penang,Sungai Ara,296.0,160000.0,15,1,4,431.32425394670975,14206.274901402818,601.6759728692028,20,431.32425394670975,28
3451,10654,5.39812994,100.3209991,Mutiara Vista,Penang,Jelutong,403.0,260000.0,71,1,11,222.9683717885171,6073.607370952922,1855.5636809290334,83,222.9683717885171,27
3452,12106,5.328139782,100.4440002,Taman Bukit Minyak,Penang,Bukit Minyak,137.0,76500.0,12,0,4,255.35950996070417,3990.477533567872,3225.4430183960367,16,255.35950996070417,27
3453,17918,5.468792,100.274189,Taman Ratu Mutiara,Penang,Tanjung Bungah,536.5,635000.0,12,0,1,1065.0453612124597,14686.77181497087,5104.526429914697,13,1065.0453612124597,28
