project_id,latitude,longitude,state,area,median_psf,median_price
12196,3.13936,101.779999,Selangor,Ampang,361.0,618786
16672,3.021521,101.5983979,Selangor,Puchong,567.0,1067250
28476,3.0254591,101.4276575,Selangor,Klang,400.0,287135
28388,2.896533,101.778573,Selangor,Bangi,471.0,700599
23658,2.9204677,101.4691887,Selangor,Telok Panglima Garang,156.0,303572
23550,3.13709,101.378165,Selangor,Kapar,102.0,176786
22744,3.0720973,101.7745699,Selangor,Batu 9th Cheras,168.0,437858
25093,2.9001665,101.7295087,Selangor,Dengkil,416.0,688851
23533,3.4157937,101.1878266,Selangor,Tanjong Karang,173.0,402000
22802,3.0619282,101.6432446,Selangor,Bandar Kinrara Puchong,181.0,258922
23762,3.4058217,101.3143431,Selangor,Kuala Selangor,58.0,86000
16615,3.0728847,101.7576886,Selangor,Batu 9th Cheras,163.0,170750
12848,2.99074,101.813004,Selangor,Kajang,278.0,355929
23858,0.0,0.0,Selangor,Kapar,335.0,477286
23830,3.3785954,101.3956523,Selangor,Batang Berjuntai,85.0,124843
23824,0.0,0.0,Selangor,Batang Berjuntai,46.0,75572
23864,0.0,0.0,Selangor,Cheras,433.0,1411528
16556,3.096561,101.76494,Selangor,Cheras,348.0,304929
15268,3.10924,101.759666,Selangor,Cheras,276.0,340928
8564,3.219548,101.75237,Selangor,Taman Melawati,597.0,2160000
8642,3.130504,101.440083,Selangor,Klang,455.0,884385
13972,3.252736,101.648964,Selangor,Selayang,173.0,186770
13959,3.093411,101.619545,Selangor,Petaling Jaya,338.0,1106154
15782,3.327843,101.534311,Selangor,Bandar Country Homes,103.0,71847
15075,3.173238,101.750974,Selangor,Keramat,303.0,495385
27956,2.9819465,101.5294282,Selangor,Kota Kemuning,410.0,3226831
9522,3.253272,101.691879,Selangor,Batu Caves,200.0,152462
9820,3.12364,101.635002,Selangor,Petaling Jaya,385.0,488462
9839,3.08454,101.774002,Selangor,Batu 9th Cheras,432.0,1170231
22718,2.9364502,101.7473254,Selangor,Kajang,179.0,269616
23295,0.0,0.0,Selangor,Klang,96.0,281731
10165,3.06059,101.634003,Selangor,Bandar Kinrara Puchong,385.0,446539
24722,2.9179608,101.6690744,Selangor,Cyberjaya,466.0,1739838
15897,3.325979,101.537816,Selangor,Bandar Country Homes,97.0,61924
14716,3.039072,101.70256,Selangor,Seri Kembangan,243.0,335616
10931,3.15599,101.758003,Selangor,Ampang,331.0,317770
22806,3.1287343,101.8259397,Selangor,Hulu Langat,133.0,86847
16001,3.183796,101.602668,Selangor,Bandar Sri Damansara,489.0,958077
11341,3.13701,101.613998,Selangor,Kayu Ara,469.0,1040770
11411,3.17504,101.580002,Selangor,Kota Damansara,447.0,1455000
16305,3.3303987,101.5302066,Selangor,Bandar Country Homes,255.0,617693
11593,2.9225,101.63701,Selangor,Cyberjaya,664.0,326431
11692,3.08017,101.558998,Selangor,Glenmarie,260.0,226770
14555,3.089217,101.614459,Selangor,Petaling Jaya,354.0,616385
16721,3.7735325,100.9911104,Selangor,Sabak Bernam,118.0,178250
28458,3.020554,101.4535545,Selangor,Klang,367.0,775385
12051,3.14104,101.778,Selangor,Ampang,288.0,566924
23873,0.0,0.0,Selangor,Kuala Selangor,63.0,76975
23518,3.0537314,101.7977716,Selangor,Cheras South,326.0,675385
12155,2.799880027771,101.49800109863,Selangor,Banting,160.0,434847
12203,3.04948,101.737,Selangor,Bandar Damai Perdana,450.0,734231
27325,3.4487814,101.6442644,Selangor,Batang Kali,59.0,226924
23171,3.1018619,101.8031416,Selangor,Hulu Langat,215.0,303462
23656,0.0,0.0,Selangor,Klang,136.0,194847
23565,3.3587453,101.5562435,Selangor,Rawang,38.0,220770
23832,0.0,0.0,Selangor,Kapar,110.0,148162
16786,0.0,0.0,Selangor,Batu Caves,249.0,211154
23385,3.0026762,101.5022894,Selangor,Shah Alam,194.0,251924
12518,3.09796,101.802002,Selangor,Hulu Langat,332.0,419231
23048,3.3280251,101.2648068,Selangor,Kuala Selangor,140.0,151924
22739,3.677518,100.9760905,Selangor,Sungai Besar,187.0,322308
22749,3.1303719,101.3834814,Selangor,Kapar,137.0,167077
12627,3.141386,101.44174,Selangor,Klang,154.0,447900
12631,3.0192,101.778999,Selangor,Kajang,161.0,285000
12760,2.98894,101.677002,Selangor,Puchong South,325.0,557298
11991,0.0,0.0,Selangor,Semenyih,262.0,398380
13115,3.15281,101.542999,Selangor,Subang,218.0,193373
12076,3.15723,101.777,Selangor,Ampang,483.0,1382276
13627,3.21336,101.588997,Selangor,Valencia,2960.0,1974492
11710,3.19292,101.602997,Selangor,Bandar Sri Damansara,215.0,139655
12074,3.24807,101.641998,Selangor,Selayang,225.0,190451
11408,3.09106,101.509003,Selangor,Shah Alam,241.0,384115
9841,2.95701,101.82,Selangor,Semenyih,409.0,647847
12433,3.01993,101.808998,Selangor,Kajang,261.0,264221
23793,0.0,0.0,Selangor,Hulu Selangor,57.0,70924
23027,3.3818496,101.4017157,Selangor,Batang Berjuntai,107.0,134231
12735,3.32493,101.264999,Selangor,Kuala Selangor,127.0,195385
22819,2.9457609,101.8375659,Selangor,Semenyih,209.0,288770
23705,3.1345923,101.3896667,Selangor,Kapar,144.0,197308
28225,3.0241759,101.4235561,Selangor,Klang,263.0,469179
23194,2.9737236,101.7592251,Selangor,Kajang,177.0,246154
23703,0.0,0.0,Selangor,Batang Kali,69.0,85308
23431,0.0,0.0,Selangor,Kajang,321.0,347770
23635,2.9978516,101.7994364,Selangor,Kajang,310.0,555308
23572,3.1460939,101.3368668,Selangor,Kapar,150.0,205308
12887,2.99263,101.408997,Selangor,Port Klang,202.0,291770
28213,3.5637634,101.6695595,Selangor,Kuala Kubu Baru,113.0,191770
23056,3.7541664,100.9820539,Selangor,Sabak Bernam,89.0,88231
23758,3.6724844,100.977695,Selangor,Sungai Besar,108.0,179077
28523,3.6738828,100.9773636,Selangor,Sungai Besar,157.0,360000
28283,0.0,0.0,Selangor,Klang,259.0,372616
28531,0.0,0.0,Selangor,,259.0,538970
23660,3.5442397,101.662038,Selangor,Kuala Kubu Baru,132.0,151847
13227,3.22634,101.569,Selangor,Sungai Buloh,340.0,991308
23629,3.2061777,101.6129033,Selangor,Kepong,366.0,532770
28330,0.0,0.0,Selangor,Klang,177.0,358616
16586,3.091301,101.559023,Selangor,Glenmarie,612.0,447200
23440,0.0,0.0,Selangor,Klang,126.0,106913
28882,3.0314953,101.5376077,Selangor,Shah Alam,132.0,116084
21695,3.0397585,101.5189012,Selangor,Shah Alam,364.0,292334
8661,3.08047,101.605003,Selangor,Bandar Sunway,310.0,352250
16724,0.0,0.0,Selangor,Sungai Buloh,276.0,230750
28359,3.2185778,101.7629652,Selangor,Taman Melawati,719.0,1807417
8953,3.143828,101.758491,Selangor,Ampang,339.0,326500
24968,2.9203268,101.6459326,Selangor,Cyberjaya,294.0,309417
14152,3.113207,101.590789,Selangor,Ara Damansara,471.0,553667
14208,3.001156,101.801086,Selangor,Kajang,173.0,129000
14788,2.8031065,101.7029403,Selangor,Sepang,339.0,369584
9580,3.12891,101.608002,Selangor,Kayu Ara,692.0,1098084
9834,3.21966,101.754997,Selangor,Taman Melawati,613.0,1618750
23506,3.0289215,101.4049881,Selangor,Klang,170.0,271000
16687,3.6352018,101.5693329,Selangor,Kerling,26.0,104584
15725,3.11067,101.590993,Selangor,Kelana Jaya,217.0,164817
10252,3.13919,101.599998,Selangor,Sunway Damansara,484.0,1061250
10651,3.00986,101.814003,Selangor,Kajang,501.0,905000
15878,3.282423,101.471158,Selangor,Rawang,102.0,73625
15925,3.284678,101.510882,Selangor,Rawang,73.0,51750
14602,3.080202,101.609161,Selangor,Bandar Sunway,355.0,369167
14656,3.173639,101.514058,Selangor,Bukit Subang,211.0,158750
15967,2.989126,101.803716,Selangor,Kajang,153.0,128250
14734,3.169708,101.535637,Selangor,Subang,187.0,122167
10833,2.99363,101.650002,Selangor,Puchong South,375.0,546500
16090,3.1247,101.784993,Selangor,Ampang,263.0,188000
23517,3.308767,101.472058,Selangor,Batu Arang,71.0,84417
22657,3.2461143,101.6751106,Selangor,Batu Caves,234.0,216917
23491,3.2222114,101.5257377,Selangor,Sungai Buloh,82.0,115334
11377,3.08519,101.643997,Selangor,Petaling Jaya,189.0,963342
11386,3.07577,101.507004,Selangor,Shah Alam,197.0,1109417
16274,3.026754,101.75042,Selangor,Balakong,560.0,385202
28150,3.114677,101.6016257,Selangor,Petaling Jaya,363.0,612084
11876,3.22157,101.754997,Selangor,Taman Melawati,554.0,2428000
11903,2.98117,101.667,Selangor,Puchong South,381.0,295709
23527,3.005726,101.5111226,Selangor,Shah Alam,225.0,304984
28332,0.0,0.0,Selangor,Hulu Langat,510.0,762500
23573,3.0269553,101.4537895,Selangor,Klang,261.0,329917
23721,2.7321634,101.4548985,Selangor,Banting,173.0,288417
27211,3.6695356,100.9915662,Selangor,Sungai Besar,121.0,185000
23037,3.5640234,101.6665176,Selangor,Kuala Kubu Baru,91.0,179000
12094,3.04097,101.636002,Selangor,Bandar Kinrara Puchong,369.0,544834
23819,2.9982202,101.7967238,Selangor,Kajang,302.0,1336859
23024,3.377959,101.3889064,Selangor,Batang Berjuntai,70.0,88132
9180,3.33041,101.577565,Selangor,Rawang,337.0,1030000
15520,2.95072,101.833461,Selangor,Semenyih,262.0,960000
28475,2.8933438,101.7981501,Selangor,Kajang,81.0,383959
28393,0.0,0.0,Selangor,Kuala Selangor,128.0,484917
12432,3.30046,101.592851,Selangor,Rawang,175.0,260209
23202,0.0,0.0,Selangor,Kayu Ara,234.0,225000
23767,0.0,0.0,Selangor,Tanjong Karang,90.0,136684
22660,3.3611126,101.5625938,Selangor,Rawang,39.0,66500
23695,2.9995321,101.8036821,Selangor,Kajang,217.0,253667
23429,0.0,0.0,Selangor,Kajang,90.0,48834
12640,3.0573,101.755997,Selangor,Batu 9th Cheras,476.0,706250
22800,3.1321531,101.4412043,Selangor,Klang,186.0,265917
22812,2.9823576,101.7851131,Selangor,Kajang,294.0,372084
23785,0.0,0.0,Selangor,Jeram,50.0,85834
12761,3.01697,101.803001,Selangor,Kajang,337.0,596500
23649,3.2354153,101.651529,Selangor,Selayang,417.0,475084
28444,3.2688981,101.6783573,Selangor,Selayang,316.0,661438
28291,0.0,0.0,Selangor,Klang,325.0,370000
23722,2.9384326,101.908773,Selangor,Semenyih,148.0,298000
23866,0.0,0.0,Selangor,Sepang,203.0,436584
13056,2.97497,101.788002,Selangor,Kajang,176.0,278834
16298,3.0751332,101.7644103,Selangor,Batu 9th Cheras,211.0,205000
14922,3.066074,101.437829,Selangor,Klang,134.0,256088
13102,3.17653,101.760002,Selangor,Ulu Kelang,295.0,1262500
23817,3.0227809,101.8065981,Selangor,Kajang,514.0,1735413
23570,3.4110931,101.1936507,Selangor,Tanjong Karang,167.0,219834
22743,3.4102607,101.2784028,Selangor,Kuala Selangor,127.0,202334
27828,0.0,0.0,Selangor,Kapar,218.0,245887
28307,0.0,0.0,Selangor,Hulu Selangor,36.0,22250
24823,3.0866849,101.5707618,Selangor,Shah Alam,628.0,747180
13343,3.00981,101.574997,Selangor,Putra Heights,557.0,1685834
24150,3.114366,101.578662,Selangor,Ara Damansara,833.0,897750
8682,3.216595,101.753891,Selangor,Taman Melawati,514.0,3609600
15599,3.010208,101.599877,Selangor,Puchong,168.0,104282
15775,3.2522,101.522032,Selangor,Rawang,221.0,187588
12282,2.976971,101.536795,Selangor,Shah Alam,226.0,356080
13966,2.943179,101.76615,Selangor,Bangi,180.0,150866
12757,3.25304,101.694,Selangor,Batu Caves,214.0,195991
12778,2.99961,101.597,Selangor,Puchong,345.0,439226
13949,3.045029,101.602261,Selangor,USJ,160.0,105013
15780,3.269661,101.679089,Selangor,Selayang,303.0,263621
10323,3.31957,101.505997,Selangor,Rawang,385.0,667750
12295,3.222959995,101.6230011,Selangor,Kepong,292.0,516300
15330,3.014784,101.813264,Selangor,Kajang,623.0,1003182
13988,3.02117,101.751848,Selangor,Balakong,164.0,145728
14000,3.020495,101.751088,Selangor,Balakong,176.0,159091
14018,3.208015,101.560471,Selangor,Bukit Rahman Putra,246.0,217546
12214,3.2230029,101.6369539,Selangor,Kepong,157.0,144182
9317,3.05972,101.616997,Selangor,Bandar Sunway,798.0,730182
9327,2.922276,101.650851,Selangor,Cyberjaya,633.0,348000
28471,2.7882841,101.7148973,Selangor,Sepang,239.0,479819
14614,3.6386708,101.5641815,Selangor,Kerling,153.0,202091
15708,3.111441,101.585136,Selangor,Ara Damansara,634.0,605273
22574,3.1466851,101.7793542,Selangor,Ampang,110.0,368910
10168,3.15954,101.758003,Selangor,Ampang,372.0,383637
10255,3.17966,101.771004,Selangor,Ulu Kelang,446.0,773000
28582,0.0,0.0,Selangor,Kapar,454.0,2820910
28581,3.0360949,101.7730323,Selangor,Kajang,553.0,347015
15915,3.237462,101.67587,Selangor,Batu Caves,212.0,164364
13303,0.0,0.0,Selangor,Sungai Buloh,206.0,152819
14660,3.133734,101.4178,Selangor,Klang,173.0,137819
22616,3.5040236,101.1052519,Selangor,Sekinchan,186.0,233878
11088,3.32382,101.594002,Selangor,Rawang,249.0,806364
16155,3.162006,101.613287,Selangor,Mutiara Damansara,771.0,923344
16234,3.02372,101.626153,Selangor,Puchong,316.0,234364
14674,3.086095,101.617184,Selangor,Petaling Jaya,185.0,318182
15193,3.154346,101.593521,Selangor,Kota Damansara,600.0,575366
11839,3.08888,101.617996,Selangor,Petaling Jaya,106.0,545091
12069,3.11403,101.603996,Selangor,Kelana Jaya,486.0,798637
23124,2.9319853,101.8318469,Selangor,Semenyih,192.0,158455
14553,2.9866224,101.8075142,Selangor,Kajang,155.0,197910
22684,2.778522,101.7520138,Selangor,Sepang,57.0,211364
28480,0.0,0.0,Selangor,Telok Panglima Garang,93.0,116910
22667,3.224828,101.7001804,Selangor,Gombak,248.0,329091
23494,3.1468731,101.3768774,Selangor,Kapar,170.0,219546
23351,3.2569168,101.6747011,Selangor,Batu Caves,171.0,780000
16790,3.0595378,101.6386975,Selangor,Bandar Kinrara Puchong,105.0,260728
12434,3.00413,101.794998,Selangor,Kajang,321.0,692091
23106,0.0,0.0,Selangor,Bandar Kinrara Puchong,415.0,359091
23730,3.3108682,101.4026539,Selangor,Batang Berjuntai,131.0,180546
28322,0.0,0.0,Selangor,Klang,111.0,155000
22772,3.0684414,101.4153191,Selangor,Klang,192.0,326182
23834,0.0,0.0,Selangor,Rawang,253.0,351364
22782,3.0058389,101.4620686,Selangor,Klang,167.0,215000
22792,3.0314198,101.4568316,Selangor,Klang,131.0,224910
22803,2.9562647,101.8401769,Selangor,Semenyih,158.0,184819
23132,2.8341905,101.5314441,Selangor,Banting,104.0,203773
23841,0.0,0.0,Selangor,Cheras South,386.0,540364
28412,0.0,0.0,Selangor,Kajang,446.0,756819
23813,0.0,0.0,Selangor,Rawang,258.0,866046
23072,3.675523,100.9794951,Selangor,Sungai Besar,221.0,471819
12876,3.091579914,101.7600021,Selangor,Cheras,430.0,980637
23355,0.0,0.0,Selangor,Semenyih,220.0,216455
23617,3.0378473,101.4340596,Selangor,Klang,238.0,474364
23675,2.644747,101.713495,Selangor,Sungai Pelek,98.0,149728
28542,2.7501254,101.43639,Selangor,Banting,120.0,334637
16521,3.020966,101.745554,Selangor,Balakong,222.0,197273
16194,3.0185262,101.7592944,Selangor,Cheras South,219.0,324546
23498,3.0072832,101.4623847,Selangor,Klang,235.0,363364
23581,3.1157216,101.8255543,Selangor,Hulu Langat,127.0,163506
13300,3.110835,101.764088,Selangor,Cheras,282.0,250819
13463,3.2982,101.622002,Selangor,Rawang,377.0,1432364
13605,3.01523,101.581001,Selangor,USJ,383.0,757091
15307,3.244938,101.667969,Selangor,Selayang,397.0,396925
13938,3.096585,101.38157,Selangor,Kapar,149.0,110507
10773,3.12364,101.578003,Selangor,Ara Damansara,607.0,1209300
15408,3.041397,101.517491,Selangor,Shah Alam,367.0,294100
9104,3.12393,101.581001,Selangor,Ara Damansara,691.0,1258000
14021,3.1251841,101.5939022,Selangor,Ara Damansara,754.0,2622000
23958,3.2432948,101.6504028,Selangor,Selayang,559.0,457200
14195,3.4676116,101.6589835,Selangor,Batang Kali,114.0,287000
28377,0.0,0.0,Selangor,Klang,178.0,266400
9560,3.03564,101.658997,Selangor,Bandar Kinrara Puchong,587.0,704473
16806,0.0,0.0,Selangor,Kota Damansara,252.0,164400
9910,3.19637,101.598,Selangor,Damansara Damai,275.0,227640
22605,3.0280867,101.4050147,Selangor,Klang,204.0,388780
22598,3.0152324,101.7655024,Selangor,Kajang,202.0,197900
22678,3.1099812,101.5900872,Selangor,Kelana Jaya,470.0,774080
14386,3.025819,101.72522,Selangor,Seri Kembangan,142.0,98800
13724,3.06733,101.637664,Selangor,Bandar Kinrara Puchong,239.0,187600
15790,3.284099,101.463479,Selangor,Rawang,119.0,85000
15792,3.038141,101.76553,Selangor,Batu 9th Cheras,521.0,359300
14460,3.033426,101.699452,Selangor,Seri Kembangan,154.0,114000
14471,3.108956,101.63623,Selangor,Petaling Jaya,410.0,362900
15833,3.165369,101.772344,Selangor,Ampang,291.0,542555
28992,3.0993594,101.5559933,Selangor,Shah Alam,299.0,262500
16008,2.988457,101.786026,Selangor,Kajang,226.0,235300
28566,2.661977,101.5630893,Selangor,Tanjong Sepat,80.0,117160
24967,3.0286922,101.7866406,Selangor,Kajang,445.0,469180
14049,3.072734,101.609146,Selangor,Bandar Sunway,472.0,699500
16122,2.988405,101.625635,Selangor,Puchong,392.0,576325
16196,3.116862,101.770155,Selangor,Ampang,251.0,190500
10003,2.96554,101.795998,Selangor,Kajang,443.0,351450
15362,3.016587,101.555741,Selangor,Shah Alam,401.0,485000
24555,2.91258,101.641659,Selangor,Cyberjaya,525.0,1818920
15032,2.991877,101.804329,Selangor,Kajang,195.0,150475
15071,3.065477,101.605106,Selangor,Bandar Sunway,572.0,821800
28817,3.065203,101.6073165,Selangor,Bandar Sunway,985.0,813840
11875,3.22478,101.555,Selangor,Bukit Rahman Putra,331.0,1246949
11983,2.9634,101.730003,Selangor,Kajang,164.0,220800
23732,3.5397135,101.6558863,Selangor,Kuala Kubu Baru,59.0,285500
23187,2.9820138,101.7596781,Selangor,Kajang,281.0,973862
23620,3.0316342,101.760613,Selangor,Cheras South,522.0,1425289
12244,3.215719938,101.6259995,Selangor,Kepong,291.0,448912
12730,2.9373,101.862999,Selangor,Semenyih,349.0,552355
10174,2.97686,101.447998,Selangor,Klang,346.0,670820
12194,3.1487,101.759003,Selangor,Ampang,358.0,421473
13149,3.02486,101.739998,Selangor,Balakong,247.0,275148
8819,2.98178,101.346001,Selangor,Pulau Indah (Pulau Lumut),142.0,197104
12923,3.03445,101.707001,Selangor,Seri Kembangan,207.0,194848
12115,3.08634,101.562522,Selangor,Glenmarie,551.0,1851054
21817,3.055262,101.540898,Selangor,Shah Alam,220.0,236249
12117,3.053119898,101.7979965,Selangor,Cheras,239.0,314281
22687,3.6681535,101.5250447,Selangor,Kerling,144.0,194500
22679,3.0155782,101.7912584,Selangor,Kajang,188.0,488920
22680,3.1097663,101.8088018,Selangor,Hulu Langat,297.0,429000
23870,0.0,0.0,Selangor,Kapar,245.0,300000
23495,2.8882922,101.7151178,Selangor,Dengkil,336.0,546400
28540,2.8211614,101.4482852,Selangor,Banting,77.0,113500
28400,3.4494107,101.6637641,Selangor,Batang Kali,252.0,449500
23131,2.8356057,101.7370148,Selangor,Dengkil,186.0,212980
23760,2.9590236,101.5307319,Selangor,Shah Alam,221.0,314000
23750,3.130907,101.3792392,Selangor,Kapar,130.0,190300
15118,3.079495,101.758289,Selangor,Batu 9th Cheras,216.0,361600
23669,0.0,0.0,Selangor,Dengkil,499.0,489530
22779,3.1406103,101.3755428,Selangor,Kapar,150.0,207600
22784,3.0097328,101.4758049,Selangor,Klang,240.0,402000
22786,3.1397692,101.370753,Selangor,Kapar,158.0,235000
22797,3.0507521,101.7465953,Selangor,Cheras South,626.0,974300
22798,3.0550917,101.4564841,Selangor,Klang,325.0,414800
23575,3.0636335,101.4241705,Selangor,Klang,233.0,312400
12818,2.98245,101.755997,Selangor,Kajang,179.0,233350
12819,2.97949,101.752998,Selangor,Kajang,323.0,629400
23685,3.7655941,100.9712655,Selangor,Sabak Bernam,236.0,368000
28355,0.0,0.0,Selangor,Sekinchan,122.0,184400
28514,0.0,0.0,Selangor,Sepang,154.0,419400
23941,2.65786,101.564303,Selangor,Tanjong Sepat,208.0,376200
28526,3.3773679,101.3903903,Selangor,Batang Berjuntai,72.0,119500
23738,3.16634,101.43718,Selangor,Kapar,128.0,140400
23674,2.8016025,101.4464956,Selangor,Banting,66.0,88700
16049,2.6577072,101.5583245,Selangor,Tanjong Sepat,159.0,178300
28453,3.3305267,101.2594638,Selangor,Kuala Selangor,187.0,525000
23544,2.9459409,101.7959024,Selangor,Bangi,319.0,470000
28535,2.8252078,101.6779971,Selangor,Sepang,281.0,563530
13233,3.32617,101.572998,Selangor,Rawang,207.0,459700
28331,0.0,0.0,Selangor,Klang,351.0,570500
15146,3.303333,101.644248,Selangor,Rawang,248.0,321800
13294,3.28522,101.639999,Selangor,Rawang,266.0,658300
11452,3.10913,101.574997,Selangor,Shah Alam,1660.0,3655000
13604,3.01937,101.583,Selangor,USJ,371.0,951000
13681,3.24584,101.677002,Selangor,Batu Caves,267.0,360000
8648,3.12011,101.586998,Selangor,Ara Damansara,683.0,1500334
8808,3.0140295,101.7980719,Selangor,Kajang,333.0,2475712
14098,3.1732702,101.7361173,Selangor,Keramat,264.0,241667
8901,2.88492,101.794998,Selangor,Bangi,182.0,2017778
9135,3.1495,101.587997,Selangor,Tropicana,508.0,617223
28544,2.9177422,101.6324291,Selangor,Cyberjaya,496.0,790100
15524,3.057853,101.592915,Selangor,USJ,633.0,531556
9417,3.14159,101.741997,Selangor,Pandan Jaya,475.0,794567
9423,3.16946,101.754997,Selangor,Ampang,551.0,1066112
27952,3.0562835,101.7973213,Selangor,Cheras,333.0,605445
14724,3.5155003,101.6480488,Selangor,Rasa,64.0,223334
23935,2.8347041,101.74656,Selangor,Sepang,341.0,536778
15053,2.8042808,101.7189375,Selangor,Sepang,267.0,400000
15058,2.8819474,101.6635128,Selangor,Cyberjaya,57.0,166445
14203,3.217676976,101.7630261,Selangor,Taman Melawati,389.0,422223
9579,3.04838,101.791,Selangor,Cheras South,492.0,1570553
9299,3.1245664,101.5729159,Selangor,Ara Damansara,596.0,1194778
28427,2.8797207,101.7263668,Selangor,Dengkil,214.0,581252
15620,3.5934306,101.6118847,Selangor,Kerling,26.0,53324
16513,3.4565389,101.6419305,Selangor,Batang Kali,31.0,200334
10030,3.15633,101.532997,Selangor,Subang,92.0,510000
16708,3.6683361,101.5199461,Selangor,Kerling,41.0,94812
22717,2.9762018,101.7569684,Selangor,Kajang,185.0,865000
23323,3.059053,101.4811694,Selangor,Puchong South,610.0,846334
10151,2.97656,101.640999,Selangor,Puchong South,237.0,620556
14002,3.0890813,101.4374432,Selangor,Bandar Bukit Raja,362.0,960445
16711,3.094629,101.459545,Selangor,Setia Alam/Alam Nusantara,331.0,268112
14576,3.03784,101.688019,Selangor,Seri Kembangan,145.0,103112
21772,3.1100464,101.5348224,Selangor,Shah Alam,373.0,318667
13608,3.0420906,101.6981591,Selangor,Seri Kembangan,164.0,98334
22721,3.0502932,101.7968303,Selangor,Cheras South,494.0,1125574
22755,3.1342455,101.4374402,Selangor,Klang,155.0,271667
23619,3.3163994,101.276485,Selangor,Kuala Selangor,155.0,287556
23745,2.9882755,101.8006031,Selangor,Semenyih,142.0,194556
28569,3.3376484,101.4032073,Selangor,Batang Berjuntai,70.0,117223
16199,3.288877,101.469828,Selangor,Rawang,89.0,58000
11414,3.10105,101.651001,Selangor,Petaling Jaya,230.0,2471563
11480,3.00702,101.739998,Selangor,Balakong,201.0,140667
11493,3.11956,101.582001,Selangor,Ara Damansara,761.0,4887740
29268,0.0,0.0,Selangor,Semenyih,336.0,359109
11837,3.01763,101.695999,Selangor,Seri Kembangan,326.0,1169778
9490,0.0,0.0,Selangor,Ulu Kelang,147.0,105556
23728,2.8497938,101.6498567,Selangor,Dengkil,165.0,234500
11958,3.19405,101.766998,Selangor,Ulu Kelang,414.0,900000
27190,3.3011455,101.2866207,Selangor,Kuala Selangor,148.0,332945
27196,2.8625037,101.6803594,Selangor,Dengkil,307.0,812000
28559,3.041857,101.4881155,Selangor,Shah Alam,323.0,428667
23844,0.0,0.0,Selangor,Dengkil,267.0,653312
23678,3.0327803,101.7873296,Selangor,Cheras South,408.0,1208889
22662,3.3705589,101.5682598,Selangor,Rawang,50.0,94223
22688,3.6686105,101.528146,Selangor,Kerling,82.0,135556
27364,2.958728,101.8415225,Selangor,Semenyih,177.0,277556
22672,3.674616,101.5240338,Selangor,Kerling,164.0,243191
23663,0.0,0.0,Selangor,Klang,235.0,261667
23684,0.0,0.0,Selangor,Dengkil,162.0,560889
23840,0.0,0.0,Selangor,Kerling,42.0,79667
27467,3.1132523,101.7562262,Selangor,Ampang,140.0,75334
23664,3.1383591,101.4521717,Selangor,Klang,168.0,283423
12628,3.11982,101.438004,Selangor,Klang,308.0,488445
22788,3.0197963,101.5278735,Selangor,Shah Alam,390.0,567223
16351,3.0809353,101.6489271,Selangor,Petaling Jaya,282.0,341667
23696,0.0,0.0,Selangor,Klang,148.0,216667
13217,2.94386,101.795998,Selangor,Kajang,132.0,153401
12184,3.02336,101.434998,Selangor,Klang,249.0,394052
12284,3.01101,101.663002,Selangor,Puchong South,249.0,257565
15641,3.011377,101.484876,Selangor,Shah Alam,132.0,122582
11670,2.99736,101.664001,Selangor,Puchong South,163.0,113783
12664,3.18238,101.537003,Selangor,Subang,299.0,310613
14418,3.125976,101.617501,Selangor,Damansara Jaya,598.0,1541661
10796,3.13024,101.764,Selangor,Pandan Indah,249.0,195020
11628,3.1485787,101.7454844,Selangor,Pandan Jaya,240.0,277632
9957,2.994216,101.759879,Selangor,Kajang,501.0,1717124
12928,3.36988,101.616997,Selangor,Serendah,224.0,544223
28274,0.0,0.0,Selangor,Klang,266.0,502778
16336,2.9443948,101.8401346,Selangor,Semenyih,279.0,336445
13086,2.97973,101.787003,Selangor,Kajang,190.0,443889
23688,0.0,0.0,Selangor,Banting,57.0,80223
27766,3.2388773,101.6712322,Selangor,Selayang,409.0,552223
13182,2.9601,101.789001,Selangor,Kajang,168.0,543334
23855,0.0,0.0,Selangor,Hulu Selangor,36.0,42223
13573,3.169008,101.759105,Selangor,Ampang,531.0,853889
16285,3.3424675,101.2501218,Selangor,Kuala Selangor,133.0,115334
13781,3.11795,101.592003,Selangor,Ara Damansara,588.0,971445
8618,3.03921,101.806999,Selangor,Bandar Sungai Long,301.0,1279314
8671,2.99738,101.624001,Selangor,Puchong,511.0,1147000
13940,3.155492,101.767807,Selangor,Ampang,193.0,186250
24151,2.9952043,101.5973611,Selangor,Puchong,399.0,456375
23994,3.2202193,101.4992532,Selangor,Sungai Buloh,466.0,1488344
26437,3.04009,101.4465464,Selangor,Klang,311.0,738750
8933,3.02748,101.792,Selangor,Kajang,342.0,461875
16401,2.813707,101.640315,Selangor,Banting,81.0,57202
17088,3.012911,101.757758,Selangor,Balakong,458.0,850375
10177,2.824485,101.739216,Selangor,Sepang,249.0,380899
14294,2.9895173,101.7822734,Selangor,Kajang,218.0,429750
16784,2.8013829,101.7496583,Selangor,Sepang,177.0,244750
16719,0.0,0.0,Selangor,Ara Damansara,155.0,101750
15628,2.994642,101.670613,Selangor,Puchong South,595.0,268750
9726,3.09432,101.583,Selangor,Glenmarie,503.0,4917467
26675,,,Selangor,,197.0,163500
23727,3.0688942,101.7706319,Selangor,Batu 9th Cheras,38.0,177500
15945,3.254272,101.5526411,Selangor,Kuang,88.0,221875
